,Topic,tweet
8269,  سبزوار اولین شهر قطع کننده زنجیره انتقال ویروس کرونا,0
8270,  افزایش تعرفه بازرسی گاز استان چهارمحال و بختیاری,0
8271,  تقسیم کار بین دفاتر ازدواج و طلاق,0
8272,  درخواست قرنطینه کلانشهر تبریز,0
8273,  افزایش قانونی ۵۰% امتیازات فصل ۱۰ قانون مدیریت خدمات کشوری برای نیروهای شرکتی بهداشت,0
8274,  متناسب‌سازی حقوق بازنشستگان سازمان تامین اجتماعی,0
8275,  جذب و استخدام سرباز معلمان بعد از سال ۹۱,0
8276,  شکوائیه و تظلم‌خواهی معلمان حق‌التدریس از مسئولان,0
8277,  اجرای قانون و درخواست رسیدگی به وضعیت معیشتی اعضای هیأت علمی وزارت عتف و مؤسسات تحقیقاتی وابسته,0
8278,  درخواست افزایش ۵۰ درصدی امتیازات برنامه خدمات کشوری ورتبه بندی فرهنگیان بازنشسته,0
8279,  تلاش برای احقاق حقوق از دست رفته کتابداران نهاد کتابخانه های عمومی کشور,0
8280,  لغو محدودیت اعمال مدرک تحصیلی فرهنگیان,0
8281,  اعتراض به بخشنامه جدیدالصدور به شماره ۷۹۵۳۴/۱۰ مورخه ۹۸/۱۲/۰۷ در خصوص دفاع از رساله دکتری,0
8282,  رسیدگی به وضعیت اسف بار معلمان خرید خدمات آموزشی سال ۹۳ به بعد,0
8283,  اعتراض به کسر ۴۵ درصد از حقوق دانشجو معلمان,0
8284,  اعتراض به نحوه اجرای افزایش ۵۰ درصدی قانون مدیریت خدمات کشوری برای فرهنگیان,0
8285,  درخواست اختصاص اینترنت رایگان به دانشجویان جهت آموزش مجازی دروس دانشگاهی,0
8286,  قدردانی از پرستاران خط مقدم مبارزه با کرونا,0
8287,  اعلام آمادگی جمعی از دانشجویان مدیریت بحران برای همکاری با سازمان پدافندغیرعامل به‌منظور مقابله با ویروس کرونا و سایر خطرات و تهدیدات طبیعی و انسان‌ساخت,0
8288,  درخواست تعطیلی دانشگاه‌ها برای جلوگیری از گسترش ویروس کرونا,0
8289,  ارتقای خدمات الکترونیکی نظام مهندسی ساختمان گیلان,0
8290,  تجدید نظر در مورد تایید صلاحیت دکتر کاووس رییسی,0
8291,  تحریم جشنواره فیلم فجر,0
8292,  محکومیت حمله تروریستی آمریکا و دعوت به پرهیز از افتادن در دام جنگ‌سالاران,0
8293,  انتقام سخت,0
8294,  درخواست برقراری بودجه زنان سرپرست خانوار در بودجه ۹۹,0
8295,  بیانیه شهروندان بندر انزلی در خصوص قلع طبقات اضافه ساختمان تقاطع خیابان قاآنی شمالی و مظلوم,0
8296,  درخواست از رئیس جمهور و رئیس مجلس جهت اجرای طرح ‌گواهی صرفه جویی انرژی,0
8297,  کمپین اعتراض به افزایش شهریه و هزینه‌های دانشگاه آزاد,0
8298,  حمایت از خانم کتایون نادری، عضو شورای شهر خوانسار,0
8299,  درخواست رسیدگی به اعتراضات متقاضیان رشته زنان و زایمان,0
8300,  درخواست برکناری جاسبی از دانشگاه آزاد و محاکمه وی توسط قوه قضائیه,0
8301,  درخواست اختصاص هر منطقه سیل‌زده به بسیج یک استان برای سازندگی و عمران,0
8302,  درخواست از رئیس جمهور و رئیس مجلس جهت تشکیل وزارت‌خانه‌ی صادرات,0
8303,  درخواست از رهبری معظم جهت حذف دیرکرد و بهره مرکب بانکی در راستای اشتغالزایی و رونق تولید,0
8304,  درخواست تعویق تاریخ برگزاری آزمون کارشناسی ارشد ۹۸,0
8305,  بیانیه و شکواییه مردمی پیرامون حادثه ناگوار کشته شدن برخی از هموطنان عزیزمان، در حادثه سیل شیراز,0
8306,  درخواست از صدا و سیما برای بازگشت عادل فردوسی‌پور به برنامه نود,0
8307,  سد معبر و ترافیک خیابان بیست متری و بازارچه محله جوادیه,0
8308,  پیشنهاد فعالان علمی و فرهنگی برای انتخاب وزیر علوم,0
8309,  حمایت جامعه استارت‌آپی و فناوری اطلاعات ایران از روحانی,0
8310,  درخواست از رئیس‌جمهور برای جلوگیری از فیلتر شدن تلگرام,0
8311,  اعتراض به جمع آوری زباله یک روز در هفته و مشکلات بهداشتی,0
8312,  اعتراض به قطعی و افت فشار آب در محله کوجووار,0
8313,  درخواست بازگشت مسئول فنی و مددکاراجتماعی مرکزمثبت زندگی ۴۴۶۰ شهرستان تبریز به مرکز و احقاق حق وحقوق از دست رفته ایشان,0
8314,  درخواست پخش سراسری بازی‌های تیم فوتبال تراکتورسازی از شبکه سه و درج روز هوادار یا تماشاگر در روز پانزدهم فروردین در تقویم سال,0
8315,  درخواست حمایت از ساخت زیرگذر در ورودی روستای گمیچی,0
8316,  درخواست استرداد شالیزارهای روستای ممان به کشاورزان,0
8317,  درخواست تجدید نظر در اجرای آیین‌نامه آموزشی در خصوص لزوم رعایت دروس پیش نیاز,0
8318,  اهم انتظارات آذربایجانی‌ها در آستانه انتخابات دوره چهاردهم ریاست جمهوری,0
8319,  درخواست احداث پروژه چمن مصنوعی زمین فوتبال روستای طوق از توابع شهرستان میانه,0
8320,  اعتراض عمومی اهالی منطقه به مکان احداث تصفیه خانه فاضلاب سردرود - تبریز,0
8321,  درخواست سلب مالکیت تیم مردمی تراکتور از محمد رضا زنوزی مطلق,0
8322,  کمپین مردمی جلوگیری از بزرگترین تغییر کاربری کلانشهر تبریز (۱۴۰ هکتار معادل یک میلیون و چهارصد هزار متر مربع),0
8323,  درخواست تعیین و تدوین تعرفه متناسب قانونی پزشکان عمومی در درمانگاه‌های خصوصی تبریز,0
8324,  درخواست بودجه تملک و مسیرگشایی فاز یک خیابان اصلی محله کوجووار توسط شهرداری تبریز,0
8325,  درخواست بازگردانی ست دوم قطار ریل باس دانشگاه شهید مدنی آذربایجان-تبریز,0
8326,  درخواست انتصاب مشاور استاندار در امور ایثارگران استان آذربایجان شرقی,0
8327,  درخواست حمایت از بانوان هوادار تراکتور,0
8328,  درخواست حفظ و بازگردانی قطار دو ست دانشگاه شهید مدنی آذربایجان-تبریز,0
8329,  درخواست رسیدگی به خرید گسترده رأی در انتخابات مجلس حوزه انتخابیه بستان آباد,0
8330,  درخواست شفاف‌سازی انتخابات شهرستان میانه,0
8331,  درخواست تخصیص سهمیه برای معلولین درآگهی استخدامی پالایشگاه تبریز,0
8332,  درخواست رسیدگی فوری به پرونده خریداران زمین شرکت نوین کوثر,0
8333,  درخواست برخورد با آلایندگی وحشتناک شرکت فولاد آذرامین تیکمه‌داش در استان آذربایجان شرقی,0
8334,  درخواست راه‌اندازی درمانگاه شبانه‌روزی در دهستان بروانان شرقی از توابع شهرستان میانه,0
8335,  درخواست ابقای جناب آقای مهندس ناصر فلاحی مطلق، رئیس اداره تعاون، کار و رفاه اجتماعی شهرستان عجب شیر,0
8336,  درخواست بازگشت به کار کارگران اخراج شده تراکتورسازی تبریز با سابقه بالای ۱۸ سال,0
8337,  درخواست تجدیدنظر در مورد بازه امتحانات دانشکده علوم تربیتی دانشگاه تبریز,0
8338,  درخواست آزادسازی معبر اصلی محله یوسف آباد شهرستان مراغه، استان آذربایجان شرقی,0
8339,  درخواست خوابگاه برای دانشگاه هنر اسلامی تبریز,0
8340,  درخواست رسیدگی به مشکلات محله کوجووار,0
8341,  حمایت از دکتر علیرضا فرنام,0
8342,  درخواست رسیدگی به مشکل انتخاب واحد دانشگاه آزاد واحد تبریز,0
8343,  اعتراض دانشجویان دانشگاه صنعتی سهند,0
8344,  تبدیل وضعیت و بکارگیری نیروهای خرید خدمات آموزشی و عدم حذف آنها با توجه به نیاز موجود,0
8345,  درخواست فراهم کردن خوابگاه دولتی برای دانشجویان دانشگاه دولتی هنر اسلامی تبریز,0
8346,  درخواست رسیدگی به آب شرب هشترود و حل مشکل آرسنیک,0
8347,  درخواست رسیدگی به اجرای حکم دادگاه مفاسد در خصوص مالباختگان شرکت آذویکو,0
8348,  درخواست اعمال اقلام قانونی حقوق و مزایای قانونی پرسنل کار مشخص(معین) شهرداری تبریز,0
8349,  دغدغه طراحان و ناظران نسبت به هویت سیمای شهر تبریز,0
8350,  درخواست کمک از آیت الله اژه‌ای برای حل پرونده سوءاستفاده مالی از طلاب و مردم,0
8351,  درخواست تجدید نظر در اجراییه تخلیه مجتمع جهانگردی ائل گولی تبریز توسط شهرداری,0
8352,  درخواست تکمیل خط انتقال آب ارس به هرزندات ودشت مرند,0
8353,  درخواست رسیدگی فوری و اعتراض به آلودگی آب رودخانه ارس توسط فاضلاب صنعتی و هسته‌ای کشور ارمنستان,0
8354,  درخواست رسیدگی فوری به شرایط نابسامان پارک حاشیه‌ای تبریز,0
8355,  درخواست جلوگیری از قطعی مکرر آب,0
8356,  درخواست رسیدگی به وضعیت جاده قتلگاه شبستر,0
8357,  در خواست زیر سازی و آسفالت جاده ۱۲ روستای منطقه سنجبد شرقی (دهستان لنبر و...),0
8358,  درخواست تأسیس شرکت صنعت مس آذربایجان,0
8359,  درخواست ابطال مصوبه و بازگشت پرونده های خارج از ارجاع در سازمان نظام مهندسی آذربایجان شرقی,0
8360,  درخواست ثبت ملی منطقه گردشگری آق قوم مینق,0
8361,  درخواست کاهش ساعات کاری مراکز خدمات جامع سلامت و خانه‌های بهداشت آذربایجان شرقی,0
8362,  درخواست تغییر رئیس اداره ارشاد شهرستان عجب شیر,0
8363,  پیشنهاد ثبت ۲۹ اردیبهشت به عنوان روز ملی کوهنوردی,0
8364,  درخواست احداث جاده مناسب برای روستای آذربایجان شرقی,0
8365,  درخواست تمدید قرارداد با مرکز کپی دانشکده شیمی دانشگاه تبریز,0
8366,  در خواست تعطیلی معدن سنگ آهن کامو,0
8367,  درخواست مشارکت دادن شهروندان در شهرسازی تکاب,0
8368,  درخواست رسیدگی به وضعیت آسفالت خیابان‌های تبریز,0
8369,  درخواست رسیدگی به مشکلات پزشکان خانواده و ماماهای تیم سلامت آذربایجان شرقی,0
8370,  درخواست رسیدگی به وضعیت خیابان‌های تبریز,0
8371,  درخواست ایجاد شرکت مس سونگون آذربایجان,0
8372,  درخواست غیرحضوری شدن دانشگاه‌ها در ترم بهمن,0
8373,  در خواست از دادگستری آذربایجان شرقی برای برخورد با شرکت‌های صوری ساختمانی,0
8374,  حمایت از دکتر مهدی حامدی (روان‌پزشک بیمارستان امام (ره) بناب) و تقدیر از زحمات ایشان,0
8375,  حمایت از انتصاب آقای دکتر آسیابی به‌عنوان مدیر کل آموزش و پرورش استان آذربایجان شرقی,0
8376,  حمایت مردمی از شهردار سهند (دکتر علائی),0
8377,  درخواست اصلاح میادین و بلوارهای شهرهریس,0
8378,  درخواست حذف عوارضی آزادراه تبریز-سهند,0
8379,  مطالبه پیگیری احداث باند دوم جاده شبستر‌تسوج,0
8380,  نه به عوارض آزادراه اتوبان تبریز-سهند,0
8381,  درخواست رسیدگی به جاده ارونق و انزاب (شبستر تا طسوج),0
8382,  درخواست جلوگیری از مازوت‌سوزی در نیروگاه‌های تبریز و سهند,0
8383,  درخواست حمایت دولت از تیم ماشین‌سازی تبریز,0
8384,  درخواست حمایت از ماشین‌سازی تبریز و به‌تبع آن صنایع کل کشور,0
8385,  درخواست انتخاب سرکار خانم دکتر رقیه غفاری به عنوان مشاور رئیس جمهور,0
8386,  پیشنهادات مردم استان آذربایجان شرقی برای انتخاب استاندار,0
8387,  پیشنهاد استفاده از توان مدیریتی دکتر عزیز امن الهی در استانداری آذربایحان شرقی,0
8388,  درخواست رسیدگی به مشکلات اعضای شرکت تعاونی مسکن جماران تبریز,0
8389,  نه به قطع درختان شهر هریس,0
8390,  درخواست واکسیناسیون دانشجویان غیرکارورز دانشگاه علوم پزشکی تبریز,0
8391,  درخواست تسریع در روند دو بانده کردن جاده شبستر به سلماس,0
8392,  اعتراض به کاهش ناعادلانه تعرفه‌های نظام مهندسی آذربایجان شرقی,0
8393,  درخواست اصلاح جاده هشترود - مراغه,0
8394,  پویش حمایت از جناب آقای خلیل عبادی در انتخابات شورای اسلامی شهر سهند,0
8395,  درخواست از ریاست دانشگاه آزاد اسلامی استان آذربایجان شرقی برای متوقف کردن اجرای بخشنامه تقسیم اعضای هیئت علمی به نوع الف و ب,0
8396,  تظلم‌خواهی اعضای تعاونی مسکن جماران از آیت الله رئیسی,0
8397,  درخواست آسفالت جاده چالدران به روستاهای مزرعه و بارون,0
8398,  درخواست چهاربانده نمودن جاده موسوم جاده مرگ، مسیر شهرستان بوکان به سقز,0
8399,  درخواست بازگشایی بازارچه مشترک ساری‌سو,0
8400,  درخواست ایمن‌سازی محور شهرستان خوی به گمرک رازی,0
8401,  درخواست افزایش زمان اعتبار مجوزهای پروانه مسئول فنی و پروانه تأسیس داروخانه‌های گیاهپزشکی,0
8402,  درخواست رسیدگی به تخلفات انتخاباتی شهرستان‌های میاندوآب، چهاربرج، باروق,0
8403,  درخواست پیگیری تخلفات در حوزه انتخابیه شاهین‌دژ و تکاب,0
8404,  درخواست عزل و برکناری پنج نفر از شورای اسلامی شهر بوکان,0
8405,  درخواست حمایت از شهردار بوکان,0
8406,  عشایر تولید کننده چرا مصرف کننده شهری؟,0
8407,  درخواست توقف مرگ جوانان در جاده‌های مرگ شهرستان پیرانشهر,0
8408,  درخواست حق رأی مساوی برای تمام اعضاء تعاونی مسکن دارائی ارومیه,0
8409,  مطالبه فراگیر دعوت از مهندس حمید قاطع برای حضور در انتخابات مجلس شورای اسلامی از شهرستان ارومیه,0
8410,  پویش فراگیر دعوت از دکتر جهانبخش محبی‌نیا,0
8411,  درخواست احیای منطقی دریاچه ارومیه,0
8412,  درخواست ایفای مسئولیت‌های اجتماعی توسط مجتمع طلای زرشوران,0
8413,  تقاضای برگزاری امتحانات پایان ترم و ترم آتی (نیم سال دوم ۱۴۰۱) به صورت مجازی,0
8414,  درخواست مجازی شدن دانشگاه آزاد اسلامی واحد خوی,0
8415,  درخواست تجدید نظر در برنامه‌ی آموزشی دانشگاه ارومیه,0
8416,  الزام اجرایی شدن ساختار شکست در دستورالعمل تعیین حق‌الزحمه خدمات مهندسی موضوع ماده ۱۱۷ آیین‌نامه قانون نظام مهندسی,0
8417,  درخواست احیای دریاچه ارومیه,0
8418,  درخواست ترمیم، تسطیح، بهسازی و دو باند نمودن جاده بوکان_مهاباد و بوکان_میاندوآب,0
8419,  درخواست حذف مالیات و ارزش افزوده در شهرهای مرزنشین,0
8420,  درخواست آسفالت خیابان مسکن مهر فجر ۲ مهاباد,0
8421,  درخواست اصلاح دور برگردان های جاده سنتو ارومیه,0
8422,  درخواست از فرماندار محترم برای نجات سرمایه مردم خوی,0
8423,  حقابه دریاچه ارومیه از سدها را بدهید,0
8424,  درخواست نجات دریاچه ارومیه,0
8425,  درخواست نجات دریاچه ارومیه,0
8426,  نجات دریاچه ارومیه!,0
8427,  درخواست احیای انجمن ام‌اس آذربایجان غربی-ارومیه,0
8428,  درخواست اقدام فوری جهت تکمیل جاده سرچم - میاندوآب,0
8429,  درخواست رسیدگی به مشکل آنتن‌دهی و اینترنت پرسرعت روستای اولق,0
8430,  درخواست عدم تغییر نام بیمارستان زنان دکتر مهزاد سلماسی شهر اورمیه,0
8431,  درخواست حمایت از دریاچه ارومیه و احیای آن,0
8432,  درخواست مردمی احداث سد الند در شهرستان خوی,0
8433,  درخواست حفظ ثبات کنونی دانشگاه آزاد واحد خوی,0
8434,  حمایت از ابقای مدیرکل حفاظت محیط زیست استان آذربایجان غربی,0
8435,  درخواست توقف فعالیت معدن سنگ‌آهن در محوطه ثبت جهانی تخت سلیمان تکاب,0
8436,  درخواست نجات دریاچه ارومیه,0
8437,  نه به فروشگاه‌های زنجیره‌ای غیربومی میاندوآب,0
8438,  درخواست حمایت دولت برای جلوگیری از خشک شدن دریاچه ارومیه,0
8439,  درخواست نام‌گذاری یک معبر یا میدان در بوکان  به نام مرحوم استاد احمد طه,0
8440,  مطالبه انتخاب جناب آقای دکتر غلامحسین عماری برای تصدی استانداری آذربایجان غربی,0
8441,  درخواست رفع مشکل تأمین آب آشامیدنی شهرستان میانه,0
8442,  درخواست توجه به خواسته‌های جوانان پیرامون خانه جوان استان آذربایجان غربی,0
8443,  درخواست پیگیری حقوق مالباختگان زمین‌های جنب هتل مروارید سردشت,0
8444,  درخواست برکناری شهردار اردبیل,0
8445,  درخواست رسیدگی به وضعیت اسفناک آسفالت جاده‌های روستایی خلخال، خوجین، طولاش، بفراجرد، خانقاه بفراجرد، میانرودان شهرستان خلخال,0
8446,  درخواست رسیدگی به وضعیت نامناسب جاده مرگ مغان (پارسآباد_اردبیل),0
8447,  اعتراض به انتقال آب از سد کوثر و رودخانه قزل اوزن شهرستانهای خلخال وکوثر به اردبیل,0
8448,  درخواست رسیدگی استاندار به عدم پیشرفت در ساخت مسکن ملی شهید سلیمانی اردبیل,0
8449,  درخواست ممانعت از ساخت و ساز در حریم دریاچه شورابیل,0
8450,  درخواست بررسی مجدد و ابطال انتخابات حوزه انتخابیه خلخال و کوثر,0
8451,  اعتراض به تخریب محیط زیست و زمین‌های کشاورزی و برداشت غیر اصولی مسیر رودخانه‌های فصلی و سیلابی شهرستان مشگین‌شهر,0
8452,  حمایت از اعتراض مهندس اسدی در شهرستان مشکین شهر,0
8453,  درخواست تأمین و بهبود کیفیت آب شرب شهرستان اردبیل,0
8454,  درخواست برگزاری مجمع عمومی و حسابرسی در تعاونی مسکن تیپ ۴۰,0
8455,  درخواست رسیدگی و پایان دادن به استخدام‌های سفارشی و غیرقانونی استان اردبیل,0
8456,  نه به پتروشیمی آرتا,0
8457,  درخواست جلوگیری از راه‌اندازی پتروشیمی نمین,0
8458,  درخواست صیانت و تداوم تعرفه قانونی خدمات مهندسی سال ۱۴۰۲ در استان اردبیل,0
8459,  درخواست اتمام پروژه قطار اردبیل,0
8460,  درخواست توقف رهاسازی پسابهای آلوده به رودخانه ارس از سوی کشور ارمنستان,0
8461,  مخالفت با انتقال آب رودخانه قزل اوزن خلخال و کوثر,0
8462,  درخواست عزل مدیرکل آموزش وپرورش استان اردبیل,0
8463,  مطالبه مردم خلخال و کوثر ازدولت محترم برای اتمام پروژه‌هایی که قریب سی سال از شروع آن‌ها می گذرد,0
8464,  اعتراض جامعه مهندسی برق نسبت به تعرفه های مهندسی,0
8465,  درخواست توقف احداث کارخانه فولاد در شهر نمین و جلوگیری از آسیب زدن به آثار ملی,0
8466,  درخواست جلوگیری از ریختن فاضلاب شهر خلخال به رودخانه جهت حفظ محیط زیست,0
8467,  نه به پتروشیمی نمین,0
8468,  میراث باستانی قره حسنلو ویلکیج را دریابیم,0
8469,  درخواست رسیدگی به نبود دکل اینترنت و آب آشامیدنی مناسب در روستاهای بخش موران,0
8470,  درخواست ایجاد منطقه آزاد آوراسیا در شهرستان گرمی استان اردبیل,0
8471,  درخواست توقف احداث کارخانه سیمان در منطقه توریستی و روستایی برزند در شهرستان گرمی,0
8472,  درخواست رسیدگی به محوطه مسکن مهر آستارا,0
8473,  درخواست حفظ پیاده‌راه عالی‌قاپو شهر اردبیل,0
8474,  درخواست تأمین آب شرب روستاهای اطراف شهرستان خلخال,0
8475,  اعتراض به نبود پوشش اینترنت در منطقه خروسلو مغان,0
8476,  درخواست احداث تونل الماس خلخال,0
8477,  درخواست خرید دستگاه MRI برای بیمارستان ولیعصر مشگین‌شهر,0
8478,  درخواست حمایت از دکتر امین داننده (متخصص آنکولوژی و سرطان در شهر اردبیل),0
8479,  درخواست تأمین اینترنت برای روستای ایلوانق شهرستان خلخال استان اردبیل,0
8480,  نامه اعتراض دانشجویان دانشگاه فرهنگیان اردبیل,0
8481,  درخواست الحاق روستاهای مسیر گردنه حیران به استان اردبیل,0
8482,  مخالفت با امتحانات حضوری دانشگاه آزاد اسلامی واحد اردبیل,0
8483,  درخواست بهسازی آسفالت حد فاصل میدان بین‌الحرمین فخرآباد مشگین‌شهر تا سه راهی روستاهای کویج و علی‌آباد,0
8484,  درخواست جلوگیری از آسیب به منطقه توسط کارخانه‌جات ماسه‌شویی روستای خمس,0
8485,  درخواست شهر شدن روستای لرد,0
8486,  درخواست واگذاری سهام مدیریتی شرکت ذوب‌آهن اصفهان به شرکت فولاد‌مبارکه,0
8487,  درخواست مسطح نمودن جاده اصلی از پل سردار سلیمانی تا پل مهندس دره شوری وبالعکس آن,0
8488,  درخواست احداث سد یلان فریدونشهر اصفهان,0
8489,  درخواست ادامه و تکمیل پروژه انتقال آب دریای عمان به زاینده‌رود در دولت جدید,0
8490,  درخواست افتتاح پروژه آبرسانی اصفهان به دست عوامل دولت شهید رئیسی,0
8491,  حمایت از دکتر سعید جلیلی,0
8492,  درخواست رفع مشکل روشنایی معابر سده لنجان,0
8493,  مطالبه احیای زاینده رود از رئیس جمهور آینده,0
8494,  درخواست تجدیدنظر و اضافه نمودن سهمیه گازوئیل کامیون‌های کمپرسی درون شهری,0
8495,  تقدیر و تشکر از شورا و دهیاری روستای زیادآباد از توابع میمه,0
8496,  دعوت مردم اصفهان از دکتر سعید جلیلی جهت اعلام کاندیداتوری انخابات ریاست جمهوری ۱۴۰۳,0
8497,  درخواست واگذاری مجموعه فرهنگی ورزشی شهدا وازیچه در قالب قوانین مولدسازی داریی‌های دولت به کارگروه مردمی محله وازیچه,0
8498,  درخواست پیگیری و جلوگیری از احداث معدن در روستای هونجان اصفهان,0
8499,  درخواست نوبت‌دهی در پایانه‌های اعلام بار جهت کامیون خاور تک و ده‌چرخ در استان اصفهان,0
8500,  درخواست رسیدگی به معضل فاضلاب بسیار حاد شهر فریدونشهر اصفهان,0
8501,  درخواست پیگیری مسکن ملی شاهین‌شهر و بستن قرداد با اعضا بعداز ۵ سال,0
8502,  درخواست استمرار خدمات کلینیک طبق قانون نوش‌آباد,0
8503,  درخواست ارتقاء رتبه شهرستان اردستان به فرمانداری ویژه,0
8504,  درخواست پاسخگویی شهردار و رئیس شورای شهر اصفهان درباره خرید باشگاه پرسپولیس توسط بانک شهر,0
8505,  نه به سدسازی در زیست‌کره دنا و نجات رودخانه ماربر، شاهرگ حیاتی پادنا,0
8506,  درخواست تعریض جاده مواصلاتی هونجان-اسفرجان به شهرضا,0
8507,  درخواست برگزاری ترم تابستان به صورت مجازی در دانشگاه‌ صنعتی‌ اصفهان,0
8508,  درخواست جمع‌آوری و جایگزین کردن درشکه‌های اسبی میدان نقش جهان با درشکه‌های برقی,0
8509,  درخواست جلوگیری از بسته شدن داروخانه کرچگان در دهستان چمرود,0
8510,  اعتراض اهالی منطقه ۱۳ و محلات باغ فردوس، دستگرد و قائمیه اصفهان نسبت به نبود فضای کافی و مناسب جهت دبیرستان دوره اول پسرانه و هنرستان دخترانه,0
8511,  درخواست ممنوعیت درشکه‌رانی و درشکه‌سواری در اصفهان و اقدام برای تیمار و درمان اسب‌ها و اشتغال درشکه‌رانان در شغلی بدون سوءاستفاده از حیوانات,0
8512,  درخواست دو بانده شدن جاده نصرآباد جرقویه به شهرضا,0
8513,  درخواست شفافیت در استخدام اشخاص در اداره برق شهرستان اردستان,0
8514,  درخواست رسیدگی به واگذاری غیرقانونی بیمارستان خیریه امام خمینی شهر نیک آباد جرقویه به بخش خصوصی,0
8515,  درخواست ترمیم حقوق پرسنل حفاظت فیزیکی شهرداری اصفهان,0
8516,  درخواست تأمین زیرساخت‌های حداقلی برای آزادراه قم-کاشان (آزادراه امیرکبیر),0
8517,  اعتراض به وضعیت آب زاینده رود,0
8518,  اعتراض به سکوت مسئولین خمینی‌شهر نسبت به زمین‌خواری و تغییر کاربری‌ها به مسکونی توسط دلالان,0
8519,  درخواست انتصاب فردی توانمند برای استانداری اصفهان,0
8520,  درخواست اتصال ایستگاه اصفهان به راه آهن شیراز-اصفهان و توقف قطارهای شیراز تهران در ایستگاه اصفهان,0
8521,  درخواست رعایت ملاحظات استان اصفهان توسط وزیر فرهنگ و ارشاد,0
8522,  اعتراض و اخراج آقای جواد محمدی مدیر کل ورزش و جوانان استان اصفهان,0
8523,  درخواست رسیدگی به قرض‌الحسنه المهدی اصفهان,0
8524,  درخواست تشکیل مجمع عمومی فوق‌العاده داروسازان,0
8525,  درخواست تبدیل وضعیت مستقیم نیروهای شرکتی و قراردادهای وابسته به ذوب‌آهن اصفهان به خود ذوب‌آهن,0
8526,  اعتراض به قطع برق آب کشاورزی بدون ابلاغ قانون و اجرای آن,0
8527,  مطالبه‌گری شهروندان شهر بهارستان,0
8528,  درخواست نصب دکل مخابراتی در محله امین‌آباد، منطقه ۱۲ شهر اصفهان,0
8529,  درخواست شبکه و انشعاب آب آشامیدنی خیابان پرفسور میردامادی خمینی شهر,0
8530,  درخواست توقف کشتار سگ‌های فولادشهر,0
8531,  نه به توسعه پالایشگاه اصفهان,0
8532,  درخواست الزام به استفاده از خدمات مجریان ذی‌صلاح در استان اصفهان طبق ماده ۹ آیین‌نامه اجرایی ماده ۳۳ قانون نظام مهندسی و کنترل ساختمان,0
8533,  درخواست حمایت از کاندیداتوری دکتر علی ایرانپور مبارکه,0
8534,  اعتراض به توسعه‌ی پالایشگاه اصفهان,0
8535,  اعتراض به دفن زباله‌های بیمارستانی در دشت سجزی اصفهان,0
8536,  مطالبه گرفتن مجوز نانوایی دولتی به نانوا مرشد کرچگان در محله چرخاب (شهرستان لنجان),0
8537,  درخواست عزل آقای علاقمندان، مدیر عامل توزیع برق استان اصفهان و تحقیق و تفحص در این شرکت,0
8538,  مطالبه مردمی برای رسیدگی به تخلفات زیست محیطی ذوب آهن اصفهان، فولادمبارکه و صنایع آلاینده و توقف فعالیت آن‌ها در شرایط وارونگی هوا,0
8539,  درخواست پیگیری جدی آلودگی هوای اصفهان,0
8540,  اعتراض به الحاق نظام مهندسی فولادشهر به اصفهان,0
8541,  درخواست برگزاری و نظارت بر انتخابات هیئت والیبال استان اصفهان,0
8542,  درخواست رفع مشکلات صنف بازیافت و ضایعات  اصفهان,0
8543,  درخواست رسیدگی به پرونده صدرا نفت اصفهان,0
8544,  اعتراض و دادخواهی فعالان خرید و فروش ضایعات,0
8545,  درخواست بررسی و حل مشکلات مسکن ملی شاهین‌شهر,0
8546,  درخواست تاسیس بیمارستان تأمین اجتماعی در خمینی‌شهر,0
8547,  درخواست تعیین تکلیف زمین‌های آرمانشهر(دادگستری) شاهین‌شهر,0
8548,  درخواست توقف فوری پروژه غیرقانونی بن-بروجن تا تعیین تکلیف احیای زاینده رود,0
8549,  درخواست بازگشایی دائمی زاینده رود باتامین آب غیرشرب لوله کشی شهرها,0
8550,  درخواست افزایش نرخ کار جوشکاری سیار اصفهان,0
8551,  اعتراض مردم بخش پیربکران به احداث کارخانه آسفالت,0
8552,  محکوم کردن جنایات رژیم کودک‌کش و هم‌دردی با مردم غزه,0
8553,  درخواست استفاده از مدیران بومی به عنوان شهردار نجف‌آباد,0
8554,  درخواست کاهش ساعت کاری بهورزان استان اصفهان,0
8555,  درخواست ادامه فعالیت دادگاه‌ تجدید نظر کاشان,0
8556,  درخواست حل مشکلات عبور و مرور دانشجویان بین اصفهان و کاشان,0
8557,  درخواست تشکیل یک قرارگاه مردمی برای رفع مشکلات موجود در منطقه زینبیه اصفهان,0
8558,  درخواست قطعی ممنوعیت محله شهید پرور گورت اصفهان از مهاجر‌پذیری اتباع افغانستان,0
8559,  درخواست قطعی ممنوعیت شهر میمه از مهاجر پذیری اتباع افغانستان,0
8560,  درخواست جلوگیری از قطع ۲۰۰۰ درخت در اتوبان چمران اصفهان به منظور احداث زیر گذر توسط شهرداری,0
8561,  اعتراض و مخالفت با انتقال و جابجایی کارمندهای دفاتر نمایندگی نظام مهندسی ساختمان در استان اصفهان,0
8562,  درخواست واگذاری زمین‌های مسکن ملی شهرستان آران و بیدگل در محدوده شهری بعد از ۲ سال بلاتکلیفی,0
8563,  درخواست تبدیل بخش کرون به شهرستان,0
8564,  درخواست احداث پل هوایی، ابتدای بلوار طالقانی نجف‌آباد,0
